,Disagreement,Density
801,2.2818874670011296e-06,1.0
802,2.1447583393805803e-06,1.0
803,2.392089972325392e-06,1.0
804,3.0544011153400374e-06,1.0
805,3.6418157552780166e-06,1.0
806,2.3292295929804024e-06,1.0
807,2.679018659442798e-06,1.0
808,3.986070509672017e-06,1.0
809,2.1611946521773787e-06,1.0
810,1.908196101513036e-06,1.0
811,2.596180196677265e-06,1.0
812,2.7342359362439696e-06,1.0
813,2.4682983844928e-06,1.0
814,2.3839470242349086e-06,1.0
815,2.7068651834689406e-06,1.0
816,2.7438116561978167e-06,1.0
817,2.9251122613389924e-06,1.0
818,3.7488245856396773e-06,1.0
819,2.586286643995449e-06,1.0
820,2.4541354051112475e-06,1.0
821,2.8729812384376337e-06,1.0
822,2.913176785323527e-06,1.0
823,2.2807965242523056e-06,1.0
824,3.241870517215615e-06,1.0
825,3.0571308764440033e-06,1.0
826,2.349364146742418e-06,1.0
827,2.6417030061087977e-06,1.0
828,2.9576771232580907e-06,1.0
829,2.355817186268471e-06,1.0
830,1.5533374387647597e-06,1.0
831,2.2005495642254515e-06,1.0
832,1.8847972765246865e-06,1.0
833,2.3484576632626673e-06,1.0
834,2.9536558404668444e-06,1.0
835,2.3269715181531064e-06,1.0
836,2.1418151303737414e-06,1.0
837,3.0663100329748356e-06,1.0
838,2.8337154779564143e-06,1.0
839,1.9637515025905444e-06,1.0
840,2.89167390173809e-06,1.0
841,2.15569887776159e-06,1.0
842,2.15585342422027e-06,1.0
843,3.364279995215232e-06,1.0
844,2.72554496482282e-06,1.0
845,2.7086353490219733e-06,1.0
846,2.7781452208123417e-06,1.0
847,1.6859357121693972e-06,1.0
848,2.5205366504386996e-06,1.0
849,2.839180063414429e-06,1.0
850,2.5105475611228303e-06,1.0
851,1.8539008977178385e-06,1.0
852,2.2203512148295428e-06,1.0
853,2.3271698687328003e-06,1.0
854,2.4942854279015244e-06,1.0
855,2.7066649128950606e-06,1.0
856,2.4733843837557547e-06,1.0
857,2.7315193341697984e-06,1.0
858,2.575464885875652e-06,1.0
859,2.5331275938594606e-06,1.0
860,3.109117449157419e-06,1.0
861,2.4501680231223162e-06,1.0
862,2.1269882508574947e-06,1.0
863,2.4198387864171027e-06,1.0
864,2.839152946285419e-06,1.0
865,3.3133236242870563e-06,1.0
866,2.6341399631662147e-06,1.0
867,2.7111081515862516e-06,1.0
868,2.5219346347941493e-06,1.0
869,1.783468977659725e-06,1.0
870,3.367596831810413e-06,1.0
871,2.379872680871048e-06,1.0
872,2.257235751952177e-06,1.0
873,2.137171954968018e-06,1.0
874,2.8599165793056663e-06,1.0
875,2.377989628627902e-06,1.0
876,3.246805444851692e-06,1.0
877,2.8553589763687385e-06,1.0
878,3.0210382570971637e-06,1.0
879,2.998650470770789e-06,1.0
880,2.702983019426722e-06,1.0
881,1.8387692225649225e-06,1.0
882,3.341763002364248e-06,1.0
883,2.9354981305150184e-06,1.0
884,2.238297935774353e-06,1.0
885,2.258024583603653e-06,1.0
886,2.689122260105584e-06,1.0
887,2.7525668556655352e-06,1.0
888,2.0010460153859613e-06,1.0
889,2.307401487831371e-06,1.0
890,2.894439479132098e-06,1.0
891,2.6780748120816963e-06,1.0
892,2.7167995263594865e-06,1.0
893,2.6875838197357665e-06,1.0
894,2.2424475073897325e-06,1.0
895,3.314397210146142e-06,1.0
896,2.4902476945290965e-06,1.0
897,2.564946621413867e-06,1.0
898,2.1452542437857837e-06,1.0
899,2.07164967741914e-06,1.0
